Current road restrictions
ID,Road,Name,District,Latitude,Longitude,RoadClass,Planned,SeverityOverride,Source,CreatedTime,LastUpdated,StartTime,EndTime,WorkPeriod,Expired,Signing,Notification,WorkEventType,Contractor,PermitType,Description,SpecialEvent,FromRoad,ToRoad,AtRoad,DirectionsAffected,Type,SubType,ScheduleMonday,ScheduleTuesday,ScheduleWednesday,ScheduleThursday,ScheduleFriday,ScheduleSaturday,ScheduleSunday,ScheduleEveryday,URL,GeoPolyline,MaxImpact,CurrImpact
"11735276-19","Don Valley Parkway N","Don Valley Parkway N before Beechwood Dr to Don Mills Rd N Dvp N Ramp","EAST YORK and TORONTO","43.696497","-79.353351","Expressway","1","0","Unknown","1778086002000","1778086394000","1778295600000","1778490000000","Continuous","0","","","Unknown","Transportation Services, Traffic Management, City of Toronto","Unknown","Toronto-TMC: Northbound Don Valley Parkway from Jarvis to Highway 401 is closed for Spring Maintenance work ","No","Beechwood Dr","Leaside Bdge","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.353351,43.696497],[-79.353329,43.696514],[-79.353284,43.696550],[-79.353238,43.696586],[-79.353192,43.696621],[-79.353145,43.696656],[-79.353097,43.696691],[-79.353049,43.696725],[-79.353000,43.696758],[-79.352951,43.696791],[-79.352901,43.696824],[-79.352851,43.696857],[-79.352800,43.696889],[-79.352749,43.696920],[-79.352697,43.696951],[-79.352644,43.696982],[-79.352592,43.697012],[-79.352538,43.697042],[-79.352485,43.697071],[-79.352430,43.697100],[-79.352375,43.697128],[-79.352320,43.697156],[-79.352265,43.697184],[-79.352209,43.697211],[-79.352152,43.697237],[-79.352095,43.697263],[-79.352038,43.697289],[-79.351980,43.697314],[-79.351922,43.697338],[-79.351864,43.697362],[-79.351805,43.697386],[-79.351745,43.697409],[-79.351683,43.697432],[-79.351626,43.697453],[-79.351569,43.697474],[-79.351511,43.697494],[-79.351453,43.697514],[-79.351394,43.697533],[-79.351368,43.697541]","High","High"
"11735276-20","Don Valley Parkway N","Don Valley Parkway N before Beechwood Dr to Don Mills Rd N Dvp N Ramp","EAST YORK and TORONTO","43.697541","-79.351368","Expressway","1","0","Unknown","1778086002000","1778086394000","1778295600000","1778490000000","Continuous","0","","","Unknown","Transportation Services, Traffic Management, City of Toronto","Unknown","Toronto-TMC: Northbound Don Valley Parkway from Jarvis to Highway 401 is closed for Spring Maintenance work ","No","Leaside Bdge","Leaside Bdge","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.351368,43.697541],[-79.351335,43.697552],[-79.351276,43.697570],[-79.351217,43.697587],[-79.351157,43.697604],[-79.351097,43.697621],[-79.351037,43.697637],[-79.350976,43.697652],[-79.350915,43.697667],[-79.350854,43.697681],[-79.350793,43.697694],[-79.350731,43.697707],[-79.350669,43.697720],[-79.350607,43.697732],[-79.350545,43.697743],[-79.350483,43.697754],[-79.350420,43.697764],[-79.350357,43.697773],[-79.350294,43.697782],[-79.350231,43.697791],[-79.350168,43.697799],[-79.350104,43.697806],[-79.350041,43.697812],[-79.349977,43.697818],[-79.349914,43.697824],[-79.349850,43.697829],[-79.349786,43.697833],[-79.349722,43.697837],[-79.349658,43.697840],[-79.349632,43.697841]","High","High"
"11735276-21","Don Valley Parkway N","Don Valley Parkway N before Beechwood Dr to Don Mills Rd N Dvp N Ramp","EAST YORK and TORONTO","43.697841","-79.349632","Expressway","1","0","Unknown","1778086002000","1778086394000","1778295600000","1778490000000","Continuous","0","","","Unknown","Transportation Services, Traffic Management, City of Toronto","Unknown","Toronto-TMC: Northbound Don Valley Parkway from Jarvis to Highway 401 is closed for Spring Maintenance work ","No","Leaside Bdge","Planning Boundary","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.349632,43.697841],[-79.349594,43.697842],[-79.349530,43.697844],[-79.349466,43.697846],[-79.349401,43.697846],[-79.349310,43.697846],[-79.349219,43.697846],[-79.349127,43.697845],[-79.349036,43.697843],[-79.348945,43.697841],[-79.348853,43.697838],[-79.348762,43.697835],[-79.348671,43.697831],[-79.348580,43.697826],[-79.348489,43.697821],[-79.348398,43.697815],[-79.348307,43.697809],[-79.348216,43.697802],[-79.348125,43.697794],[-79.348034,43.697786],[-79.347944,43.697777],[-79.347853,43.697768],[-79.347763,43.697758],[-79.347673,43.697747],[-79.347583,43.697736],[-79.347493,43.697724],[-79.347403,43.697712],[-79.347314,43.697699],[-79.347224,43.697685],[-79.347135,43.697671],[-79.347046,43.697657],[-79.346886,43.697633],[-79.346727,43.697610],[-79.346568,43.697587],[-79.346409,43.697565],[-79.346249,43.697544],[-79.346090,43.697523],[-79.345930,43.697503],[-79.345771,43.697483],[-79.345611,43.697465],[-79.345451,43.697446],[-79.345290,43.697429],[-79.345130,43.697411],[-79.344969,43.697395],[-79.344809,43.697379],[-79.344748,43.697371],[-79.344687,43.697363],[-79.344625,43.697356],[-79.344563,43.697349],[-79.344544,43.697347]","High","High"
"11735276-31","Don Valley Parkway N","Don Valley Parkway N at Massey Creek, to Wynford Dr, to Wynford Dvp N Ramp, to Moccasin Trail Park Trl","NORTH YORK and TORONTO","43.709665","-79.329016","Expressway","1","0","Unknown","1778086002000","1778086394000","1778295600000","1778490000000","Continuous","0","","","Unknown","Transportation Services, Traffic Management, City of Toronto","Unknown","Toronto-TMC: Northbound Don Valley Parkway from Jarvis to Highway 401 is closed for Spring Maintenance work ","No","Munc Bound Ey Ny","Spanbridge Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.329016,43.709665],[-79.326793,43.711291],[-79.326741,43.711327],[-79.326689,43.711363],[-79.326638,43.711399],[-79.326588,43.711440],[-79.326538,43.711475],[-79.326489,43.711516],[-79.326441,43.711556],[-79.326393,43.711597],[-79.326346,43.711637],[-79.326299,43.711678],[-79.326254,43.711718],[-79.326208,43.711758],[-79.326164,43.711799],[-79.326120,43.711839],[-79.326077,43.711884],[-79.326034,43.711925],[-79.325992,43.711970],[-79.325951,43.712015],[-79.325910,43.712055],[-79.325870,43.712100],[-79.325832,43.712145],[-79.325793,43.712190],[-79.325760,43.712230],[-79.325727,43.712266],[-79.325695,43.712307],[-79.325664,43.712347],[-79.325634,43.712383],[-79.325626,43.712394]","High","High"
"11735276-32","Don Valley Parkway N","Don Valley Parkway N at Massey Creek, to Wynford Dr, to Wynford Dvp N Ramp, to Moccasin Trail Park Trl","NORTH YORK and TORONTO","43.712394","-79.325626","Expressway","1","0","Unknown","1778086002000","1778086394000","1778295600000","1778490000000","Continuous","0","","","Unknown","Transportation Services, Traffic Management, City of Toronto","Unknown","Toronto-TMC: Northbound Don Valley Parkway from Jarvis to Highway 401 is closed for Spring Maintenance work ","No","Spanbridge Rd","Spanbridge Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.325626,43.712394],[-79.325604,43.712424],[-79.325575,43.712464],[-79.325547,43.712505],[-79.325519,43.712545],[-79.325493,43.712586],[-79.325470,43.712621]","High","High"
"11735276-33","Don Valley Parkway N","Don Valley Parkway N at Massey Creek, to Wynford Dr, to Wynford Dvp N Ramp, to Moccasin Trail Park Trl","NORTH YORK and TORONTO","43.712621","-79.325470","Expressway","1","0","Unknown","1778086002000","1778086394000","1778295600000","1778490000000","Continuous","0","","","Unknown","Transportation Services, Traffic Management, City of Toronto","Unknown","Toronto-TMC: Northbound Don Valley Parkway from Jarvis to Highway 401 is closed for Spring Maintenance work ","No","Spanbridge Rd","Hepc","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.325470,43.712621],[-79.325467,43.712626],[-79.325441,43.712671],[-79.325417,43.712711],[-79.325394,43.712752],[-79.325371,43.712797],[-79.325348,43.712837],[-79.325327,43.712878],[-79.325307,43.712923],[-79.325287,43.712968],[-79.325268,43.713008],[-79.325250,43.713053],[-79.325232,43.713094],[-79.325216,43.713139],[-79.325200,43.713184],[-79.325185,43.713229],[-79.325171,43.713274],[-79.325155,43.713319],[-79.325139,43.713359],[-79.325123,43.713404],[-79.325108,43.713445],[-79.325094,43.713490],[-79.325081,43.713530],[-79.325068,43.713575],[-79.325056,43.713620],[-79.325045,43.713660],[-79.325036,43.713705],[-79.325026,43.713750],[-79.325017,43.713795],[-79.325010,43.713836],[-79.325002,43.713881],[-79.324996,43.713926],[-79.324991,43.713971],[-79.324986,43.714016],[-79.324982,43.714056],[-79.324979,43.714101],[-79.324976,43.714146],[-79.324975,43.714191],[-79.324974,43.714236],[-79.324974,43.714281],[-79.324975,43.714327],[-79.324976,43.714367],[-79.324979,43.714412],[-79.324982,43.714457],[-79.324986,43.714502],[-79.324991,43.714547],[-79.324996,43.714592],[-79.325003,43.714633],[-79.325010,43.714678],[-79.325018,43.714723],[-79.325026,43.714768],[-79.325036,43.714808],[-79.325049,43.714853],[-79.325050,43.714857]","High","High"
"11735276-34","Don Valley Parkway N","Don Valley Parkway N at Massey Creek, to Wynford Dr, to Wynford Dvp N Ramp, to Moccasin Trail Park Trl","NORTH YORK and TORONTO","43.714857","-79.325050","Expressway","1","0","Unknown","1778086002000","1778086394000","1778295600000","1778490000000","Continuous","0","","","Unknown","Transportation Services, Traffic Management, City of Toronto","Unknown","Toronto-TMC: Northbound Don Valley Parkway from Jarvis to Highway 401 is closed for Spring Maintenance work ","No","Hepc","St Dennis Dr","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.325050,43.714857],[-79.325058,43.714898],[-79.325067,43.714943],[-79.325076,43.714988],[-79.325087,43.715033],[-79.325098,43.715078],[-79.325111,43.715119],[-79.325123,43.715164],[-79.325137,43.715209],[-79.325152,43.715254],[-79.325167,43.715299],[-79.325183,43.715339],[-79.325200,43.715385],[-79.325217,43.715412],[-79.325340,43.715686],[-79.325363,43.715727],[-79.325387,43.715767],[-79.325412,43.715812],[-79.325437,43.715853],[-79.325463,43.715893],[-79.325490,43.715934],[-79.325518,43.715975],[-79.325546,43.716015],[-79.325573,43.716056],[-79.325620,43.716119],[-79.325668,43.716177],[-79.325717,43.716240],[-79.325766,43.716299],[-79.325817,43.716362],[-79.325868,43.716421],[-79.325919,43.716479],[-79.325972,43.716538],[-79.326025,43.716596],[-79.326078,43.716660],[-79.326133,43.716714],[-79.326188,43.716772],[-79.326244,43.716831],[-79.326301,43.716889],[-79.326358,43.716948],[-79.326416,43.717002],[-79.326470,43.717061],[-79.327392,43.717998],[-79.327465,43.718070],[-79.327530,43.718142],[-79.327594,43.718214],[-79.327657,43.718291],[-79.327720,43.718363],[-79.327782,43.718440],[-79.327843,43.718512],[-79.327904,43.718589],[-79.327963,43.718665],[-79.328023,43.718737],[-79.328081,43.718814],[-79.328138,43.718890],[-79.328196,43.718967],[-79.328252,43.719044],[-79.328285,43.719093]","High","High"
"11735276-35","Don Valley Parkway N","Don Valley Parkway N at Massey Creek, to Wynford Dr, to Wynford Dvp N Ramp, to Moccasin Trail Park Trl","NORTH YORK and TORONTO","43.719093","-79.328285","Expressway","1","0","Unknown","1778086002000","1778086394000","1778295600000","1778490000000","Continuous","0","","","Unknown","Transportation Services, Traffic Management, City of Toronto","Unknown","Toronto-TMC: Northbound Don Valley Parkway from Jarvis to Highway 401 is closed for Spring Maintenance work ","No","St Dennis Dr","Eglinton Ave E","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.328285,43.719093],[-79.328307,43.719120],[-79.328362,43.719197],[-79.328416,43.719278],[-79.328469,43.719354],[-79.328522,43.719431],[-79.328574,43.719512],[-79.328625,43.719589],[-79.328676,43.719665],[-79.328726,43.719742],[-79.328775,43.719819],[-79.328824,43.719895],[-79.328871,43.719976],[-79.328918,43.720053],[-79.328964,43.720129],[-79.329010,43.720210],[-79.329054,43.720287],[-79.329098,43.720368],[-79.329141,43.720445],[-79.329183,43.720526],[-79.329224,43.720607],[-79.329265,43.720688],[-79.329305,43.720764],[-79.329344,43.720846],[-79.329382,43.720927],[-79.329420,43.721008],[-79.329456,43.721089],[-79.329492,43.721170],[-79.329526,43.721251],[-79.329559,43.721336],[-79.329592,43.721426],[-79.329623,43.721512],[-79.329654,43.721602],[-79.329684,43.721688],[-79.329713,43.721778],[-79.329742,43.721863],[-79.329769,43.721953],[-79.329796,43.722039],[-79.329823,43.722129],[-79.329848,43.722214],[-79.329873,43.722305],[-79.329896,43.722395],[-79.329920,43.722485],[-79.329942,43.722570],[-79.329964,43.722660],[-79.329968,43.722683],[-79.329973,43.722701],[-79.329979,43.722723],[-79.329984,43.722746],[-79.329984,43.722750],[-79.329989,43.722768],[-79.330004,43.722840],[-79.330023,43.722926],[-79.330070,43.723164]","High","High"
"11735276-22","Don Valley Parkway N","Don Valley Parkway N before Beechwood Dr to Don Mills Rd N Dvp N Ramp","EAST YORK and TORONTO","43.697347","-79.344544","Expressway","1","0","Unknown","1778086002000","1778086394000","1778295600000","1778490000000","Continuous","0","","","Unknown","Transportation Services, Traffic Management, City of Toronto","Unknown","Toronto-TMC: Northbound Don Valley Parkway from Jarvis to Highway 401 is closed for Spring Maintenance work ","No","Planning Boundary","Planning Boundary","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.344544,43.697347],[-79.344019,43.697324],[-79.343528,43.697324],[-79.343069,43.697365]","High","High"
"11735276-23","Don Valley Parkway N","Don Valley Parkway N before Beechwood Dr to Don Mills Rd N Dvp N Ramp","EAST YORK and TORONTO","43.697365","-79.343069","Expressway","1","0","Unknown","1778086002000","1778086394000","1778295600000","1778490000000","Continuous","0","","","Unknown","Transportation Services, Traffic Management, City of Toronto","Unknown","Toronto-TMC: Northbound Don Valley Parkway from Jarvis to Highway 401 is closed for Spring Maintenance work ","No","Planning Boundary","Dvp N Don Mills Rd S Ramp","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.343069,43.697365],[-79.342940,43.697377],[-79.342487,43.697444],[-79.342426,43.697454],[-79.342365,43.697465],[-79.342305,43.697476],[-79.342244,43.697488],[-79.342184,43.697500],[-79.342125,43.697513],[-79.342065,43.697526],[-79.342006,43.697540],[-79.341946,43.697555],[-79.341888,43.697570],[-79.341829,43.697586],[-79.341771,43.697602],[-79.341713,43.697619],[-79.341655,43.697636],[-79.341598,43.697654],[-79.341541,43.697672],[-79.341484,43.697691],[-79.341428,43.697710],[-79.341371,43.697730],[-79.341316,43.697751],[-79.341260,43.697772],[-79.341205,43.697793],[-79.341151,43.697815],[-79.341097,43.697838],[-79.341043,43.697860]","High","High"
"11735276-24","Don Valley Parkway N","Don Valley Parkway N before Beechwood Dr to Don Mills Rd N Dvp N Ramp","EAST YORK and TORONTO","43.697860","-79.341043","Expressway Ramp","1","0","Unknown","1778086002000","1778086394000","1778295600000","1778490000000","Continuous","0","","","Unknown","Transportation Services, Traffic Management, City of Toronto","Unknown","Toronto-TMC: Northbound Don Valley Parkway from Jarvis to Highway 401 is closed for Spring Maintenance work ","No","Dvp N Don Mills Rd S Ramp","Hepc","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.341043,43.697860],[-79.340940,43.697907],[-79.340884,43.697935],[-79.340832,43.697959],[-79.340780,43.697983],[-79.340729,43.698009],[-79.340678,43.698035],[-79.340628,43.698062],[-79.340578,43.698089],[-79.340529,43.698117],[-79.340480,43.698145],[-79.340431,43.698174],[-79.340384,43.698203],[-79.340309,43.698250],[-79.340234,43.698297],[-79.340160,43.698345],[-79.340087,43.698393],[-79.340014,43.698441],[-79.339942,43.698490],[-79.339871,43.698540],[-79.339799,43.698590],[-79.339729,43.698640],[-79.339659,43.698691],[-79.339590,43.698742],[-79.339521,43.698794],[-79.339453,43.698846],[-79.339386,43.698898],[-79.339319,43.698951],[-79.339252,43.699004],[-79.339187,43.699058],[-79.339121,43.699112],[-79.339117,43.699116]","High","High"
"11735276-25","Don Valley Parkway N","Don Valley Parkway N before Beechwood Dr to Don Mills Rd N Dvp N Ramp","EAST YORK and TORONTO","43.699116","-79.339117","Expressway","1","0","Unknown","1778086002000","1778086394000","1778295600000","1778490000000","Continuous","0","","","Unknown","Transportation Services, Traffic Management, City of Toronto","Unknown","Toronto-TMC: Northbound Don Valley Parkway from Jarvis to Highway 401 is closed for Spring Maintenance work ","No","Hepc","Don Mills Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.339117,43.699116],[-79.339057,43.699167],[-79.338996,43.699221],[-79.338915,43.699284],[-79.338834,43.699347],[-79.338752,43.699409],[-79.338670,43.699471],[-79.338587,43.699532],[-79.338503,43.699593],[-79.338419,43.699654],[-79.338334,43.699714],[-79.338249,43.699774],[-79.338163,43.699833],[-79.338076,43.699892],[-79.337989,43.699950],[-79.337903,43.700008],[-79.337834,43.700049],[-79.337765,43.700090],[-79.337719,43.700115]","High","High"
"11735276-26","Don Valley Parkway N","Don Valley Parkway N before Beechwood Dr to Don Mills Rd N Dvp N Ramp","EAST YORK and TORONTO","43.700115","-79.337719","Expressway","1","0","Unknown","1778086002000","1778086394000","1778295600000","1778490000000","Continuous","0","","","Unknown","Transportation Services, Traffic Management, City of Toronto","Unknown","Toronto-TMC: Northbound Don Valley Parkway from Jarvis to Highway 401 is closed for Spring Maintenance work ","No","Don Mills Rd","Don Mills Rd N Dvp N Ramp","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.337719,43.700115],[-79.337116,43.700435],[-79.337041,43.700470],[-79.336966,43.700506],[-79.336891,43.700541],[-79.336815,43.700575],[-79.336739,43.700609],[-79.336662,43.700642],[-79.336585,43.700675],[-79.336507,43.700707],[-79.336429,43.700739],[-79.336351,43.700770],[-79.336272,43.700800],[-79.336194,43.700832],[-79.336029,43.700888],[-79.335862,43.700946],[-79.335696,43.701004],[-79.335530,43.701062],[-79.335364,43.701121],[-79.335199,43.701181],[-79.335035,43.701241],[-79.334870,43.701302],[-79.334707,43.701363],[-79.334650,43.701386],[-79.334594,43.701409],[-79.334538,43.701433],[-79.334482,43.701457],[-79.334427,43.701482],[-79.334372,43.701507],[-79.334318,43.701532],[-79.334182,43.701600]","High","High"
